in-degree distribution (probability density function of the degree in logarithmic bins) 
6.75	0.0028227
8.79487	0.0222632
10.4663	0.0891248
12.9845	0.0720969
15.9466	0.0395866
19.4754	0.0298233
23.8696	0.0227411
29.3766	0.0123175
35.7746	0.00918773
44.64	0.00523405
50	0.000423405

in-degree distribution (degree-occurrences) 
6	0.001
7	0.003
8	0.008
9	0.031
10	0.103
11	0.09
12	0.066
13	0.064
14	0.063
15	0.044
16	0.05
17	0.037
18	0.032
19	0.031
20	0.028
21	0.031
22	0.033
23	0.018
24	0.02
25	0.019
26	0.025
27	0.014
28	0.013
29	0.016
30	0.01
31	0.012
32	0.012
33	0.018
34	0.01
35	0.009
36	0.011
37	0.004
38	0.002
39	0.009
40	0.008
41	0.004
42	0.008
43	0.009
44	0.007
45	0.003
46	0.004
47	0.005
48	0.007
49	0.003
50	0.005


--------------------------------------
out-degree distribution (probability density function of the degree in logarithmic bins) 
14.3333	0.00567336
16	0.0158247
17	0.020435
18	0.120838
19.3798	0.476256
21	0.0321921
22.2778	0.0219902
24.5	0.0113587
26	0.00422438
27.6	0.0024548

out-degree distribution (degree-occurrences) 
14	0.004
15	0.002
16	0.018
17	0.025
18	0.159
19	0.418
20	0.256
21	0.049
22	0.026
23	0.01
24	0.01
25	0.01
26	0.008
27	0.003
28	0.001
29	0.001


--------------------------------------
community distribution (size-occurrences)
10	0.0384615
11	0.153846
12	0.0961538
13	0.0961538
14	0.0192308
16	0.0384615
17	0.0192308
18	0.0192308
19	0.0769231
20	0.0192308
22	0.0384615
23	0.0576923
24	0.0192308
25	0.0576923
28	0.0192308
29	0.0192308
31	0.0192308
33	0.0576923
35	0.0192308
36	0.0192308
38	0.0192308
40	0.0192308
46	0.0192308
47	0.0192308
49	0.0192308


--------------------------------------
mixing parameter (in-links)
0.142857	0.01
0.154805	0.038
0.166667	0.043
0.176511	0.045
0.183776	0.151
0.192051	0.076
0.201508	0.277
0.213987	0.121
0.223125	0.077
0.231684	0.052
0.238643	0.006
0.250102	0.063
0.264912	0.002
0.272727	0.023
0.285714	0.003
0.3	0.01
0.333333	0.003

--------------------------------------
mixing parameter (out-links)
0	0.319
0.0833333	0.001
0.106691	0.12
0.19977	0.079
0.212107	0.122
0.279365	0.006
0.316286	0.106
0.36683	0.027
0.412471	0.066
0.44465	0.027
0.485249	0.034
0.52668	0.034
0.566287	0.03
0.624426	0.013
0.663866	0.007
0.684211	0.003
0.736842	0.004
0.789474	0.001
0.842105	0.001

--------------------------------------
mixing parameter (weights)
0.0994726	0.006
0.0997397	0.028
0.0999247	0.374
0.100054	0.061
0.100254	0.049
0.100457	0.038
0.100652	0.058
0.100825	0.074
0.101008	0.07
0.101213	0.066
0.101407	0.052
0.101597	0.045
0.101758	0.032
0.101945	0.02
0.102129	0.017
0.10232	0.007
0.102705	0.001
0.102841	0.001
0.103177	0.001

--------------------------------------
internal weights (weight-occurrences)
1.38864	0.000194099
2.32048	0.00207039
2.98758	0.00886387
3.68706	0.0279503
4.41769	0.0496247
5.1041	0.081457
5.82945	0.109278
6.54709	0.133929
7.27057	0.161361
7.96465	0.16712
8.69864	0.117754
9.38447	0.0843038
10.0694	0.0298913
10.8357	0.0111931
11.5339	0.00854037
12.2694	0.00317029
12.9828	0.0010999
13.6781	0.000646998
14.4927	0.000582298
15.1897	0.000970497

--------------------------------------
external weights (weight-occurrences)
0.0515644	0.545501
1.73432	0.0505846
2.91512	0.0564311
4.04776	0.0521098
5.22774	0.0574479
6.42076	0.0498221
7.58492	0.0447382
8.71425	0.0317743
9.95874	0.0277072
11.0063	0.0213523
12.2174	0.0188104
13.4144	0.0127097
14.6034	0.00838841
15.7408	0.00660905
16.7576	0.00610066
18.0221	0.00305033
19.0415	0.00381291
20.5476	0.00127097
21.2791	0.000508388
22.8334	0.00127097
